,INJURY_BAD,HELMET_USED,age_bins,SAFE_PEDAL_ACTION,PROTECTIVE_CLOTHING,SAFE_LOCATION,WEATHER_CAT,road_surf_bins,DAYTIME,SPEED_RATING,UNSAFE_ACTION,DRIVER_BLIND,cause_bins,driver_maneuver_bins,physical_bins,hour_bins,SEX
5410,0.0,0.0,Adolescent,Safe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,F
5411,0.0,0.0,Unknown,Safe,1.0,0.0,Clear Weather,Unknown,1,Below Average Speed,,,Unknown,Unknown,Unknown,Morning,
5412,0.0,1.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Stationary Object Maneuver,Normal,Morning,M
5413,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Wet,1,Below Average Speed,Unknown,Unknown,Skill,Straight Ahead,Normal,Afternoon,M
5414,0.0,Unknown,Adult,Safe,0.0,1.0,Clear Weather,Wet,1,Average Speed,Unknown,0.0,Skill,Stationary Object Maneuver,Normal,Afternoon,M
5415,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Unknown,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,F
5416,0.0,0.0,Adult,Safe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,F
5417,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,,Unknown,Unknown,Unknown,Night,F
5418,1.0,1.0,Elderly,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
5419,0.0,Unknown,Unknown,Neutral,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
5420,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
5421,0.0,1.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Afternoon,M
5422,0.0,0.0,Middle-aged,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,F
5423,0.0,0.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,0,Above Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Night,M
5424,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Reckless,Unknown,Normal,Morning,M
5425,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
5426,0.0,Unknown,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Night,M
5427,0.0,Unknown,Adult,Unknown,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Night,F
5428,1.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,M
5429,1.0,1.0,Middle-aged,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
5430,0.0,Unknown,Adult,Safe,0.0,0.0,Unknown,Wet,1,Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Afternoon,M
5431,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Afternoon,M
5432,0.0,Unknown,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
5433,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Shaken,Afternoon,F
5434,0.0,0.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Night,M
5435,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Unknown,Shaken,Afternoon,F
5436,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Stationary Object Maneuver,Normal,Morning,M
5437,1.0,0.0,Adult,Safe,1.0,1.0,Adverse Weather,Wet,1,Above Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
5438,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Stationary Object Maneuver,Normal,Afternoon,M
5439,0.0,0.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,F
5440,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Unknown,1,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Other,Afternoon,M
5441,0.0,0.0,Middle-aged,Safe,1.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,Unknown,Visibility,Stationary Object Maneuver,Normal,Night,M
5442,0.0,0.0,Adult,Neutral,1.0,0.0,Adverse Weather,Wet,0,Below Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Night,M
5443,0.0,0.0,Unknown,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Morning,M
5444,0.0,0.0,Middle-aged,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,M
5445,0.0,0.0,Elderly,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Reckless,Traffic Maneuver,Normal,Afternoon,M
5446,0.0,Unknown,Elderly,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Visibility,Turning Maneuver,Normal,Afternoon,F
5447,0.0,0.0,Unknown,Safe,0.0,Unknown,Clear Weather,Dry,1,Average Speed,,,Unknown,Turning Maneuver,Unknown,Afternoon,
5448,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
5449,0.0,Unknown,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Straight Ahead,Other,Afternoon,F
5450,1.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Morning,M
5451,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,M
5452,0.0,Unknown,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Morning,M
5453,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
5454,0.0,Unknown,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Normal,Night,M
5455,0.0,1.0,Adolescent,Safe,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,M
5456,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Stationary Object Maneuver,Normal,Afternoon,M
5457,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Unknown,Normal,Afternoon,F
5458,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
5459,1.0,Unknown,Adult,Neutral,0.0,Unknown,Clear Weather,Unknown,1,Average Speed,Unknown,0.0,Reckless,Turning Maneuver,Other,Morning,M
5460,0.0,0.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Stationary Object Maneuver,Other,Afternoon,M
5461,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Night,M
5462,1.0,Unknown,Adult,Unknown,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
5463,0.0,Unknown,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Reckless,Unknown,Other,Night,M
5464,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Morning,F
5465,1.0,1.0,Adult,Unknown,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Night,M
5466,0.0,0.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,0,Above Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,F
5467,1.0,Unknown,Elderly,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
5468,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Night,M
5469,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,Unknown,0.0,Skill,Straight Ahead,Other,Night,M
5470,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,RECKLESS,Unknown,Skill,Unknown,Normal,Night,M
5471,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,DRIVER ERROR,0.0,Unknown,Unknown,Normal,Early Morning,M
5472,0.0,0.0,Unknown,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Afternoon,M
5473,0.0,1.0,Middle-aged,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Morning,F
5474,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Afternoon,M
5475,0.0,0.0,Adolescent,Safe,0.0,Unknown,Clear Weather,Dry,1,Below Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Normal,Afternoon,M
5476,0.0,Unknown,Elderly,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Afternoon,M
5477,0.0,Unknown,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Morning,M
5478,0.0,1.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Speed,Turning Maneuver,Normal,Morning,F
5479,1.0,Unknown,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,1.0,Visibility,Turning Maneuver,Normal,Morning,M
5480,1.0,0.0,Adult,Safe,1.0,1.0,Unknown,Unknown,1,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Other,Afternoon,M
5481,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
5482,0.0,0.0,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,,Unknown,Unknown,Unknown,Afternoon,M
5483,0.0,0.0,Adolescent,Safe,0.0,1.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
5484,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Visibility,Unknown,Normal,Afternoon,M
5485,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Skill,Straight Ahead,Normal,Night,F
5486,0.0,Unknown,Unknown,Unknown,0.0,Unknown,Clear Weather,Dry,1,Above Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Morning,M
5487,0.0,1.0,Middle-aged,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Other,Afternoon,M
5488,0.0,Unknown,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
5489,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
5490,0.0,0.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,F
5491,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
5492,0.0,0.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
5493,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Afternoon,M
5494,0.0,Unknown,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
5495,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,F
5496,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,,0.0,Skill,Turning Maneuver,Unknown,Afternoon,M
5497,0.0,1.0,Elderly,Unsafe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
5498,0.0,Unknown,Middle-aged,Unknown,1.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Reckless,Traffic Maneuver,Normal,Afternoon,M
5499,0.0,0.0,Middle-aged,Safe,1.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,M
5500,0.0,Unknown,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Shaken,Night,M
5501,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Afternoon,F
5502,1.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Morning,M
5503,0.0,1.0,Elderly,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Morning,M
5504,0.0,0.0,Middle-aged,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Unknown,Unknown,Normal,Morning,M
5505,0.0,0.0,Adult,Safe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
5506,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Shaken,Afternoon,F
5507,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
5508,1.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Stationary Object Maneuver,Normal,Afternoon,M
5509,1.0,0.0,Middle-aged,Neutral,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,Unknown,Skill,Straight Ahead,Other,Night,F
5510,0.0,Unknown,Unknown,Unknown,0.0,1.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Unknown,Unknown,Other,Morning,M
5511,0.0,,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,DRIVER ERROR,0.0,Unknown,Unknown,Normal,Morning,M
5512,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,0,Above Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Night,M
5513,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,F
5514,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Straight Ahead,Normal,Afternoon,F
5515,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Unknown,Other,Afternoon,M
5516,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
5517,0.0,Unknown,Middle-aged,Neutral,1.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Afternoon,M
5518,0.0,Unknown,Adult,Safe,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Afternoon,M
5519,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
5520,0.0,1.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Night,M
5521,0.0,1.0,Adult,Unknown,1.0,1.0,Clear Weather,Unknown,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,F
5522,0.0,Unknown,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Reckless,Unknown,Shaken,Night,F
5523,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Morning,M
5524,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Early Morning,M
5525,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Morning,M
5526,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Unknown,Unknown,Normal,Afternoon,M
5527,0.0,,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,,Unknown,Straight Ahead,Impaired,Afternoon,M
5528,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Night,M
5529,0.0,0.0,Adolescent,Unsafe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Night,F
5530,0.0,Unknown,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
5531,0.0,0.0,Adolescent,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
5532,0.0,Unknown,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,M
5533,0.0,0.0,Middle-aged,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
5534,0.0,0.0,Adolescent,Neutral,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
5535,0.0,,Adolescent,Unsafe,0.0,1.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Afternoon,M
5536,0.0,Unknown,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Other,Afternoon,M
5537,1.0,0.0,Adolescent,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Morning,M
5538,0.0,0.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Unknown,Straight Ahead,Normal,Morning,M
5539,0.0,0.0,Adolescent,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Unknown,Straight Ahead,Normal,Morning,F
5540,0.0,0.0,Adolescent,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
5541,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Straight Ahead,Normal,Afternoon,M
5542,0.0,Unknown,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Afternoon,M
5543,0.0,0.0,Elderly,Unknown,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,F
5544,0.0,1.0,Unknown,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
5545,0.0,0.0,Middle-aged,Safe,0.0,Unknown,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
5546,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Night,M
5547,0.0,Unknown,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,F
5548,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
5549,0.0,0.0,Unknown,Unsafe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,1.0,Visibility,Unknown,Other,Morning,F
5550,0.0,Unknown,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
5551,0.0,Unknown,Adolescent,Safe,0.0,0.0,Clear Weather,Unknown,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Other,Afternoon,M
5552,0.0,Unknown,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Afternoon,M
5553,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
5554,0.0,0.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
5555,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
5556,0.0,Unknown,Adolescent,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Shaken,Afternoon,M
5557,1.0,0.0,Adolescent,Safe,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,F
5558,0.0,0.0,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Other,Morning,M
5559,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Straight Ahead,Normal,Morning,M
5560,0.0,Unknown,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Unknown,Normal,Night,M
5561,0.0,Unknown,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,M
5562,0.0,1.0,Middle-aged,Neutral,1.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,F
5563,0.0,0.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Other,Morning,F
5564,0.0,0.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,F
5565,0.0,0.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Night,F
5566,0.0,1.0,Unknown,Neutral,1.0,0.0,Clear Weather,Dry,1,Below Average Speed,RECKLESS,1.0,Visibility,Unknown,Other,Morning,
5567,0.0,1.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,F
5568,0.0,Unknown,Unknown,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
5569,0.0,0.0,Unknown,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Night,M
5570,0.0,0.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
5571,0.0,Unknown,Unknown,Safe,1.0,1.0,Clear Weather,Dry,0,Below Average Speed,Unknown,0.0,Reckless,Unknown,Normal,Night,M
5572,0.0,0.0,Adolescent,Safe,0.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Night,M
5573,0.0,Unknown,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Night,M
5574,0.0,Unknown,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,0,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Night,M
5575,1.0,1.0,Middle-aged,Unsafe,1.0,Unknown,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Skill,Unknown,Shaken,Night,M
5576,0.0,0.0,Adult,Unknown,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,F
5577,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,M
5578,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Morning,M
5579,0.0,0.0,Adolescent,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Morning,M
5580,0.0,Unknown,Elderly,Unknown,0.0,1.0,Unknown,Unknown,0,Average Speed,Unknown,0.0,Skill,Unknown,Other,Afternoon,M
